starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:28 2017	1493237128	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:33 2017	1493237133	0	0	0	0
Wed Apr 26 15:05:36 2017	1493237136	0	0	0	0
