starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:45 2017	1493233365	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:30 2017	1493233350	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
Wed Apr 26 14:02:37 2017	1493233357	0	0	0	0
