starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:38 2017	1492578818	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:38 2017	1492578818	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:34 2017	1492578814	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:36 2017	1492578816	1	1	2	1
Wed Apr 19 07:13:37 2017	1492578817	1	1	2	1
Wed Apr 19 07:13:35 2017	1492578815	1	1	2	1
